adult,genre_ids,original_title,popularity,vote_average,vote_count,release_date,genre
False,"[27, 9648]",Al 3er día,13.929,5.6,37,2020-12-04,horror
False,"[27, 9648, 53, 878]",What Lies Below,17.42,5.3,148,2020-12-17,horror
False,[27],Castle Freak,11.004,4.5,51,2020-12-04,horror
False,"[27, 28, 10402, 35]",Noite Macabra,0.92,10.0,2,2020-12-03,horror
False,"[878, 27, 9648]",Midnight in a Perfect World,0.95,6.7,3,2020-12-02,horror
False,[27],The Chippie,1.4,6.0,3,2020-12-02,horror
False,[27],Amityville Poltergeist,3.43,3.8,5,2020-12-01,horror
False,[27],La Penumbra,0.84,6.0,1,2021-04-01,horror
False,[27],Onus,2.199,5.7,3,2020-12-01,horror
False,[27],Amityville Poltergeist,3.43,3.8,5,2020-12-01,horror
False,[27],La Penumbra,0.84,6.0,1,2021-04-01,horror
False,"[53, 27]",Tear Us Apart,0.6,4.0,1,2020-12-01,horror
False,"[27, 35]",Hoot,0.6,5.0,1,2020-12-01,horror
False,"[27, 16]",Waiting,0.6,10.0,1,2020-11-30,horror
False,[27],Children of Camp Blood,2.27,4.3,3,2020-11-30,horror
False,[27],Sombras malditas,0.89,3.0,1,2020-11-28,horror
False,"[27, 9648, 53]",Devil's Prey,0.6,4.0,2,2020-11-27,horror
False,[27],A Quarantined Christmas,0.6,4.0,1,2020-11-27,horror
False,[27],真･鮫島事件,3.311,4.3,4,2020-11-27,horror
False,"[53, 27]",KAREN,0.6,10.0,1,2020-11-27,horror
False,"[27, 35, 10749]",Vampus Horror Tales,1.96,3.9,7,2020-11-27,horror
False,[27],Hotel Inferno 3: The Castle of Screams,1.02,6.5,9,2020-11-27,horror
False,"[27, 35]",The Unmotivated Slasher,0.6,6.0,1,2020-11-26,horror
False,"[27, 53]",Manne No 13,1.153,10.0,1,2020-11-26,horror
False,[27],Unboxing Ibai,0.6,5.4,6,2020-11-24,horror
False,[27],Las sombras,0.6,7.0,1,2020-11-24,horror
False,"[99, 27]",Zombies and Bikers,0.646,8.0,1,2020-11-24,horror
False,"[9648, 27]",Infecst,0.6,3.0,1,2020-11-24,horror
False,"[18, 53, 27]",La Mancha Negra,1.518,6.0,10,2021-07-29,horror
False,[27],O Quarto Negro,0.6,8.0,1,2020-11-23,horror
False,"[53, 27]",The Getaway,0.6,7.0,1,2020-11-21,horror
False,"[27, 53, 10749]",Hitched,0.889,8.0,1,2020-11-20,horror
False,[27],The Next Room,0.639,6.0,1,2020-11-20,horror
False,[27],BLINDFÏELD,0.6,10.0,1,2020-11-20,horror
False,"[878, 14, 27]",Aztech,4.553,5.3,37,2020-11-20,horror
False,[27],Aniela,0.669,5.0,2,2020-11-20,horror
False,[27],Zombacter: Center City Contagion,1.181,5.0,2,2020-11-20,horror
False,"[35, 27]",The Midas Touch,3.296,6.3,6,2020-11-20,horror
False,"[27, 14]",El cadáver insepulto,1.235,5.0,9,2020-11-20,horror
False,[27],Dudecreeps,0.6,5.5,6,2020-11-19,horror
False,[27],Secrecy,0.6,7.5,2,2020-11-18,horror
False,[27],요가학원: 죽음의 쿤달리니,3.539,5.9,8,2020-11-18,horror
False,"[18, 27]",From the Depths,2.881,5.9,34,2020-11-18,horror
False,[27],Disrupted,3.106,6.4,16,2020-11-17,horror
False,[27],A Menininha,0.729,8.0,4,2020-11-17,horror
False,"[16, 878, 27]",The Wesley Verbank Octagon,0.6,5.0,1,2020-11-16,horror
False,"[27, 35]",இரண்டாம் குத்து,1.02,2.7,3,2020-11-14,horror
False,[27],13 Slays Till X-mas,1.876,5.0,3,2020-11-13,horror
False,"[18, 27, 53]",La cripta: el último secreto,2.639,4.8,12,2020-11-13,horror
False,"[53, 27, 18]",Expecting,0.919,8.5,2,2020-11-13,horror
False,"[16, 28, 27, 80, 878]",Filth,0.6,7.3,3,2020-11-13,horror
False,"[35, 14, 27]",Kratt,0.729,3.5,4,2020-11-13,horror
False,[27],13 Slays Till X-mas,1.876,5.0,3,2020-11-13,horror
False,[27],PARE,0.6,5.5,2,2020-12-31,horror
False,"[99, 35, 9648, 27]",Blood & Makeup: The Last Laugh of Blah Blah the Clown,0.6,9.0,1,2020-11-12,horror
False,"[27, 10752]",We All Came Home,0.645,8.0,1,2020-11-12,horror
False,"[27, 18]","An Excerpt from: ""Apparitions of Regret""",0.6,7.0,1,2020-11-11,horror
False,"[27, 53]",Pantser,0.619,6.0,2,2020-11-11,horror
False,"[27, 18]","An Excerpt from: ""Apparitions of Regret""",0.6,7.0,1,2020-11-11,horror
False,[27],Nuns: An Italian Horror Story,0.6,8.0,1,2020-11-11,horror
False,"[27, 53]",Mario,0.928,5.0,2,2020-11-10,horror
False,[27],Return To Splatter Farm,1.494,4.8,6,2020-11-10,horror
False,[27],Dark Figures,2.852,5.7,3,2020-11-10,horror
False,[27],The Retreat,4.421,5.3,11,2020-11-10,horror
False,"[14, 18, 27]",南巫,1.255,6.7,6,2021-04-02,horror
False,[27],Home Stay,3.489,4.0,2,2020-11-10,horror
False,"[27, 35]",लक्ष्मी,5.935,5.1,32,2020-11-09,horror
False,"[27, 53]",Squatter,3.196,7.0,2,2020-11-09,horror
False,"[80, 27, 53]",A Place Among the Dead,1.601,3.0,1,2020-11-09,horror
False,"[35, 27]",Sins of a Werewolf,0.833,7.5,1,2020-11-09,horror
False,"[27, 18]",Threshold,1.766,5.6,7,2020-11-08,horror
False,[27],Troca,0.932,10.0,1,2020-11-07,horror
False,[27],Medusa: Queen of the Serpents,11.146,6.3,176,2020-11-07,horror
False,"[16, 18, 27]",اعےفتوا,0.6,10.0,1,2020-11-07,horror
False,"[16, 27]",Mum's Sweater,0.6,7.3,4,2020-11-05,horror
False,[27],Story Game,2.26,6.0,1,2020-11-05,horror
False,[27],Reunion,2.804,6.2,18,2020-11-05,horror
False,"[27, 878, 53]",Кольская сверхглубокая,14.255,6.1,199,2020-11-04,horror
False,"[878, 27]",No podrás volver nunca,0.6,4.0,1,2021-11-18,horror
False,"[27, 9648, 53]",From the Dark,2.12,7.0,2,2020-11-03,horror
False,"[18, 27]",Keratin,0.815,1.0,4,2020-11-03,horror
False,[27],Alpine Lake,0.6,4.0,1,2020-11-03,horror
False,[27],Reflection,1.4,2.0,1,2020-11-03,horror
False,"[16, 27]",Merenneito purnukassa,0.6,8.0,1,2020-11-02,horror
False,"[27, 53]",The Leprechaun's Game,3.397,2.0,5,2020-11-02,horror
False,"[27, 53, 9648]",Haunted 4: Demons,1.235,10.0,2,2020-11-02,horror
False,"[53, 16, 27, 14]","Come in cielo, così in terra",0.6,7.0,1,2020-11-02,horror
False,"[27, 28]",Mistress of Bones,0.699,5.7,3,2020-11-02,horror
False,"[53, 27]",El Reflejo de Saturno,0.84,7.7,3,2020-11-01,horror
False,[27],Bed,0.6,5.0,2,2020-11-01,horror
False,[27],Lilith,0.639,3.0,1,2020-11-01,horror
False,"[14, 27, 53]",Sweet Taste of Souls,1.143,5.3,15,2020-11-01,horror
False,"[27, 878, 9648, 53, 14]",Happy Horror Days,4.367,7.3,4,2020-11-01,horror
False,"[53, 27]",El Reflejo de Saturno,0.84,7.7,3,2020-11-01,horror
False,[27],Eva,0.6,8.5,1,2020-10-31,horror
False,"[27, 53]",After the Flames: An Apocalypse Anthology,2.619,4.0,1,2020-10-31,horror
False,[27],Prolepsis,0.6,10.0,1,2020-10-31,horror
False,[27],Brides of Satan,2.963,6.0,2,2020-10-31,horror
False,"[53, 27]",Arboretum,0.782,1.0,1,2023-02-09,horror
False,[27],Casting Couch Slaughter,2.235,5.3,3,2020-10-31,horror
False,[27],Godforsaken,2.656,6.7,3,2020-10-31,horror
False,[27],Ctrl+Alt+Trick/Treat,0.6,3.5,2,2020-10-31,horror
False,"[35, 27]",The Undying Curse,0.6,9.0,1,2020-10-31,horror
False,"[27, 53, 9648]",To Whom the Bell Rings (Oblivion),0.6,7.0,1,2020-10-31,horror
False,"[27, 35]",Revenge of the Great Pumpkin,0.6,10.0,1,2020-10-31,horror
False,"[35, 27]",The Undying Curse,0.6,9.0,1,2020-10-31,horror
False,[27],Brides of Satan,2.963,6.0,2,2020-10-31,horror
False,[27],Hunters,0.934,5.0,1,2020-10-31,horror
False,[27],Casting Couch Slaughter,2.235,5.3,3,2020-10-31,horror
False,[27],Godforsaken,2.656,6.7,3,2020-10-31,horror
False,[27],Prolepsis,0.6,10.0,1,2020-10-31,horror
False,"[53, 27]",Arboretum,0.782,1.0,1,2023-02-09,horror
False,"[18, 27, 9648]",La desvida,0.765,6.0,3,2020-10-31,horror
False,"[27, 10749]",Blossom,0.645,4.0,1,2020-10-31,horror
False,"[27, 35]",Revenge of the Great Pumpkin,0.6,10.0,1,2020-10-31,horror
False,[27],ほんとにあった怖い話 2020特別編,1.232,10.0,1,2020-10-31,horror
False,[27],Eva,0.6,8.5,1,2020-10-31,horror
False,[27],Get Up and Eat,0.6,4.0,1,2020-10-31,horror
False,[27],Bad Candy,3.919,5.2,24,2021-09-10,horror
False,[27],Hunters,0.934,5.0,1,2020-10-31,horror
False,"[27, 18]",Queen of the night,0.6,9.0,1,2020-10-31,horror
False,"[9648, 53, 27]",U-Turn,1.478,5.7,9,2020-10-30,horror
False,"[10402, 27]",GWAR - Scumdogs XXX Live! The 30th Anniversary Reunion Show,0.6,9.0,2,2020-10-30,horror
False,"[16, 27]",OPAL,1.931,8.5,22,2020-10-30,horror
False,"[10749, 53, 27]",Blood From Stone,3.417,8.7,3,2020-10-30,horror
False,"[27, 18]",Llorona,0.957,2.0,1,2020-10-30,horror
False,[27],FReIGHT,1.4,6.0,1,2020-10-30,horror
False,"[27, 53, 9648]",Thang Máy,3.162,5.3,5,2020-10-30,horror
False,"[27, 18, 53]",काली खुहि,6.499,4.5,19,2020-10-30,horror
False,[27],The Tales of Strango the Clown,3.069,4.5,2,2020-10-30,horror
False,[27],Denting Kematian,0.919,4.5,2,2020-10-30,horror
False,"[27, 18]",خط دم,1.306,6.8,4,2020-10-30,horror
False,[27],An Opening!,1.4,10.0,1,2020-10-30,horror
False,"[53, 27, 14]",Spell,16.387,6.5,342,2020-10-30,horror
False,"[27, 53, 9648]",Thang Máy,3.162,5.3,5,2020-10-30,horror
False,[27],Denting Kematian,0.919,4.5,2,2020-10-30,horror
False,[27],The Tales of Strango the Clown,3.069,4.5,2,2020-10-30,horror
False,"[27, 18, 53]",काली खुहि,6.499,4.5,19,2020-10-30,horror
False,"[27, 53]",网络凶铃,13.297,6.9,56,2020-10-30,horror
False,"[10402, 27]",GWAR - Scumdogs XXX Live! The 30th Anniversary Reunion Show,0.6,9.0,2,2020-10-30,horror
False,"[27, 878, 53]",Toxic Man,0.682,2.0,1,2020-10-30,horror
False,"[27, 18]",خط دم,1.306,6.8,4,2020-10-30,horror
False,"[10749, 53, 27]",Blood From Stone,3.417,8.7,3,2020-10-30,horror
False,"[35, 27]",Couples Therapy,0.639,6.0,1,2020-10-30,horror
False,"[53, 27]",Captive,3.155,6.9,9,2020-10-30,horror
False,"[16, 27]",OPAL,1.931,8.5,22,2020-10-30,horror
False,"[35, 18, 14, 27, 9648, 878]",Truth Seekers,1.603,7.0,1,2020-10-30,horror
False,"[27, 53]",Smiley Face Killers,4.285,3.2,22,2020-10-29,horror
False,[27],Kalley's Last Review,0.6,6.0,2,2020-10-29,horror
False,"[27, 53, 35]",Crimson,5.505,3.0,5,2020-10-29,horror
False,[27],Goblin,3.26,3.3,3,2020-10-29,horror
False,[27],A Gruta,9.189,6.3,68,2020-10-29,horror
False,"[27, 14, 36, 53]",Vork and the Beast,0.889,7.0,1,2020-10-29,horror
False,"[16, 27, 9648, 14]",A Creepshow Animated Special,4.419,6.8,17,2020-10-29,horror
False,[27],Wet Willy,0.665,5.0,7,2020-10-29,horror
False,[27],The Hoarding,1.123,6.5,6,2020-10-29,horror
False,[27],White Void,0.6,7.0,2,2020-10-29,horror
False,"[27, 53]",Вдова,10.564,5.9,70,2020-10-29,horror
False,[27],The Lake,0.6,7.0,1,2020-10-28,horror
False,"[27, 9648, 53]",Come Play,13.249,6.4,529,2020-10-28,horror
False,[27],The Lake,0.6,7.0,1,2020-10-28,horror
False,"[27, 18]",Enfer,0.6,10.0,2,2020-10-28,horror
False,"[27, 18, 14]",The Craft: Legacy,19.749,6.3,667,2020-10-28,horror
False,[27],Blood Spirit,1.4,7.0,2,2020-10-27,horror
False,[27],Wreck,2.773,5.0,1,2020-10-27,horror
False,[27],American Scarecrow,0.652,4.0,1,2020-10-27,horror
False,[27],Paranormal Attraction,2.02,5.8,4,2020-10-27,horror
False,"[27, 35]",Necrofílica,0.6,8.0,1,2020-10-26,horror
False,[27],Rebirth,1.4,1.5,2,2020-10-25,horror
False,"[27, 53]",Sin Origen,6.908,5.5,52,2020-10-25,horror
False,[27],The Nights Before Christmas,2.22,7.0,3,2020-10-25,horror
False,"[27, 14]",Sebastian’s Unholy Flesh,0.6,8.0,1,2020-10-24,horror
False,"[80, 27, 53]",The World We Knew,1.4,7.8,4,2020-10-24,horror
False,"[35, 18, 27]",Heckle,1.872,4.0,2,2020-10-24,horror
False,"[27, 878]",Embrión,4.221,5.9,78,2020-10-24,horror
False,"[35, 27]",Bloodhound,0.646,10.0,1,2020-10-24,horror
False,[27],Peaking,0.6,8.0,3,2020-10-24,horror
False,"[16, 53, 27]",클라이밍,0.6,7.0,1,2021-06-16,horror
False,[27],Peaking,0.6,8.0,3,2020-10-24,horror
False,[27],Blood Pi,2.306,5.5,2,2020-10-24,horror
False,"[35, 27]",Kappa Kappa Die,1.716,7.5,2,2020-10-23,horror
False,[27],Face Mask,0.6,7.0,1,2020-10-23,horror
False,[27],Dark October,2.185,4.7,9,2020-10-23,horror
False,"[18, 27, 9648]",The Klatos Paradox,1.4,5.0,1,2020-10-23,horror
False,"[27, 9648, 53]",Andra sidan,8.491,6.3,105,2020-10-23,horror
False,[27],Haunting of the Mary Celeste,8.781,5.3,37,2020-10-23,horror
False,[27],Aftertaste,0.6,5.3,3,2020-10-23,horror
False,"[27, 53]",Children of the Corn,13.722,5.7,46,2020-10-23,horror
False,[27],Hacked,2.982,8.0,1,2020-10-23,horror
False,"[53, 27]",Let's Not Meet in the Woods,2.415,4.0,1,2020-10-23,horror
False,"[27, 28, 12]",Strain 100,2.271,3.9,8,2020-10-22,horror
False,"[12, 14, 35, 10751, 27]",Roald Dahl's The Witches,57.276,6.4,2519,2020-10-26,horror
False,"[27, 53]",The Crumbs,3.065,4.8,4,2020-10-22,horror
False,"[27, 9648, 53]",Dangerous to Know,0.6,1.0,1,2020-10-22,horror
False,[27],Mateo,0.6,6.0,2,2020-10-22,horror
False,"[35, 27]",Il tuo sepolcro... la nostra alcova - Beyond the Omega,0.6,5.7,3,2020-10-22,horror
False,"[53, 10749, 27]",First Date,0.679,7.3,2,2020-10-22,horror
False,[27],Human Hibachi,3.233,5.0,1,2020-10-22,horror
False,"[18, 27, 53]",Kadaver,14.416,5.6,551,2020-10-22,horror
False,"[27, 9648, 53]",The Empty Man,19.084,6.2,599,2020-10-22,horror
False,"[35, 27, 9648]",Dead,4.88,5.8,39,2020-10-22,horror
False,"[27, 9648, 53]",Held,12.113,5.7,43,2020-10-21,horror
False,"[27, 35]",Spiral Drive,2.483,6.0,2,2020-10-21,horror
False,[27],The Girl in the Woods,0.6,6.3,4,2020-10-21,horror
False,"[27, 9648, 53]",Held,12.113,5.7,43,2020-10-21,horror
False,"[18, 9648, 27, 53]",Kindred,5.894,6.0,15,2020-11-06,horror
False,"[99, 27]",The Odd World of Felicia Fisher,0.6,5.0,1,2020-10-21,horror
False,"[27, 53]",Goodbye Honey,3.252,3.1,8,2021-05-11,horror
False,"[27, 35]",Spiral Drive,2.483,6.0,2,2020-10-21,horror
False,"[28, 27]",Tremors: Shrieker Island,19.409,6.2,155,2020-10-20,horror
False,"[27, 878, 53]",The Lost Vlog of Ruby Real,2.963,4.2,3,2020-10-20,horror
False,"[27, 9648]",Redwood Massacre: Annihilation,3.547,5.6,9,2020-10-20,horror
False,"[80, 53, 27]",Chop Chop,3.103,5.9,22,2020-10-20,horror
False,"[27, 35]",Full Size,0.6,7.0,1,2020-10-20,horror
False,"[27, 878, 53]",The Lost Vlog of Ruby Real,2.963,4.2,3,2020-10-20,horror
False,"[27, 35]",Full Size,0.6,7.0,1,2020-10-20,horror
False,[27],Deep Breaths,0.639,6.0,1,2020-10-20,horror
False,"[80, 53, 27]",Chop Chop,3.103,5.9,22,2020-10-20,horror
False,"[27, 53]",Tin Box,0.6,10.0,1,2020-10-19,horror
False,"[27, 18]",A Gross Misuse,0.6,6.0,1,2020-10-19,horror
False,"[27, 53]",Coming to Light,0.6,7.0,2,2020-10-19,horror
False,"[53, 10770, 80, 27]",Who Is Killing the Cheerleaders?,3.365,6.0,19,2020-10-18,horror
False,[27],Toys of Terror,10.689,6.1,18,2021-12-02,horror
False,"[27, 14]",RPG RIP,0.6,5.0,1,2020-10-17,horror
False,"[27, 18]",ファンファーレが鳴り響く,1.238,6.0,1,2020-10-17,horror
False,"[27, 18]",ファンファーレが鳴り響く,1.238,6.0,1,2020-10-17,horror
False,"[35, 27]",Pelukis Hantu,0.641,7.3,3,2020-10-16,horror
False,"[878, 35, 27]",Psycho Goreman,12.914,6.0,285,2020-10-29,horror
False,"[27, 53]",Clownz R Us,1.349,7.5,4,2020-10-16,horror
False,[27],The Whittler,2.152,5.0,2,2020-10-16,horror
False,[27],Mirror Gaze,0.729,6.8,4,2020-10-16,horror
False,[27],Warm Blood,0.6,3.0,1,2020-10-16,horror
False,[27],Old Maid,0.639,7.0,1,2020-10-16,horror
False,[27],Scary Stories: Dark Web,0.6,9.0,2,2020-10-16,horror
False,"[27, 53, 9648]",Don't Look Back,3.083,4.7,13,2020-10-16,horror
False,"[35, 27, 53]",Ghost Searchers,0.837,7.0,1,2020-10-16,horror
False,[27],Kandisha,4.898,6.2,15,2022-03-24,horror
False,"[878, 35, 27]",Psycho Goreman,12.914,6.0,285,2020-10-29,horror
False,"[35, 27, 53]",Ghost Searchers,0.837,7.0,1,2020-10-16,horror
False,[27],Snake Eyes: An ASMR Nightmare Experience,0.84,5.7,3,2020-10-15,horror
False,[27],8ight After,2.626,5.3,3,2020-10-15,horror
False,[27],The 100 Candles Game,10.45,5.9,102,2020-11-13,horror
False,"[53, 27]",Noah,0.6,10.0,1,2020-10-15,horror
False,[27],Significant Other,0.672,6.0,2,2021-03-16,horror
False,[27],Click,0.6,6.0,1,2020-10-15,horror
False,[27],The Relic,1.088,6.6,5,2020-10-15,horror
False,"[878, 27]",Clearwater,16.737,7.0,7,2020-10-15,horror
False,[27],Feed Your Muse,0.751,6.7,3,2020-10-15,horror
False,[27],The Silent Lay Steady,0.949,6.0,3,2020-10-15,horror
False,[27],Stay Out of the Attic,13.549,5.7,70,2020-10-15,horror
False,"[27, 14]",Playdurizm,1.884,4.3,4,2020-10-15,horror
False,[27],Butchers,16.139,5.1,178,2020-10-15,horror
False,"[35, 27, 80]",Faking a Murderer,2.235,4.8,4,2020-10-14,horror
False,[27],Trouble,0.6,7.0,1,2020-10-14,horror
False,"[35, 14, 27]",脳天パラダイス,0.934,6.7,3,2020-10-14,horror
False,"[27, 53, 18]",Good Guy with a Gun,0.925,6.0,1,2020-10-14,horror
False,[27],Masterpiece,0.6,7.0,2,2020-10-14,horror
False,"[16, 27]",Theourgia,0.889,1.0,1,2020-10-14,horror
False,"[14, 27, 53]",Broil,3.457,4.9,11,2020-10-13,horror
False,"[27, 878, 53]",Big Freaking Rat,3.804,3.9,7,2020-10-13,horror
False,"[35, 27]",Scary Bride,1.4,6.0,1,2020-10-13,horror
False,[27],Copy Cat,0.645,10.0,1,2020-10-13,horror
False,[27],We All Scream,0.6,6.5,2,2020-10-13,horror
False,[27],We All Scream,0.6,6.5,2,2020-10-13,horror
False,"[35, 27]",Scary Bride,1.4,6.0,1,2020-10-13,horror
False,"[14, 27, 53]",Broil,3.457,4.9,11,2020-10-13,horror
False,"[27, 9648, 53, 10402]",Nocturne,14.98,5.9,359,2020-10-13,horror
False,"[9648, 27]",Box Fort,0.6,6.8,4,2020-10-13,horror
False,[27],She Lives Alone,0.6,5.7,3,2020-10-12,horror
False,"[35, 27]",Special Delivery,0.679,5.0,2,2020-10-12,horror
False,[27],Thirst,0.645,5.0,1,2020-10-12,horror
False,[27],The Teachers,0.873,6.0,2,2020-10-12,horror
False,[27],A Wake,1.389,5.0,1,2020-10-12,horror
False,[27],Let the Ghost Pass,0.6,6.0,2,2020-10-12,horror
False,[27],Stalkers,0.701,4.0,2,2020-10-12,horror
False,"[35, 27]",Special Delivery,0.679,5.0,2,2020-10-12,horror
False,[27],Thirst,0.645,5.0,1,2020-10-12,horror
False,[27],The Banishing,16.777,5.4,95,2021-04-29,horror
False,[27],Clean,0.772,6.2,3,2020-10-11,horror
False,"[27, 878, 18, 53]",Méandre,25.601,6.1,356,2021-05-26,horror
False,[27],Antikk,1.4,7.0,1,2020-10-11,horror
False,[27],Nightfall,0.6,5.5,2,2020-10-10,horror
False,[27],Into the Uncanny Valley,0.6,3.0,1,2020-10-10,horror
False,"[27, 18, 35]",Dana,0.6,5.0,1,2020-10-10,horror
False,[27],Into the Uncanny Valley,0.6,3.0,1,2020-10-10,horror
False,"[35, 27, 53]",Stay Home,0.804,5.5,4,2020-10-09,horror
False,[27],An Unquiet Grave,7.596,5.3,10,2020-10-09,horror
False,"[27, 35, 53]",Village of the Plagued,1.146,7.0,1,2020-10-09,horror
False,"[14, 53, 27]",The Unhealer,15.052,5.9,45,2020-10-09,horror
False,"[18, 27, 53]",Quimeras,0.6,8.0,3,2020-10-09,horror
False,"[14, 27, 18]",La fiamma,0.6,6.0,1,2020-10-09,horror
False,"[27, 53]",On Halloween,3.756,6.7,46,2020-10-09,horror
False,"[18, 53, 27]",Nocturna - La noche del hombre grande,1.652,7.0,6,2020-10-09,horror
False,"[27, 53]",The Wolf of Snow Hollow,13.057,6.2,322,2020-10-23,horror
False,[27],Bigfoot: Path of the Beast,2.836,7.5,2,2020-10-08,horror
False,"[35, 27]",Vicious Fun,6.081,6.6,66,2021-11-04,horror
False,"[53, 27, 18]",Run,26.916,7.4,2126,2020-11-20,horror
False,[27],Bigfoot: Path of the Beast,2.836,7.5,2,2020-10-08,horror
False,"[35, 14, 27, 53]",Freaky,18.397,6.6,1328,2020-11-12,horror
False,"[27, 14]",The Old Ways,12.646,6.9,302,2020-10-16,horror
False,"[878, 27]",Tin Can,3.814,4.2,5,2022-08-05,horror
False,"[53, 18, 27]",Darkness in Tenement 45,2.828,5.1,7,2020-10-08,horror
False,"[35, 9648, 27]",Hubie Halloween,15.1,6.0,1403,2020-10-07,horror
False,"[27, 878]",Books of Blood,14.37,6.5,325,2020-10-07,horror
False,[27],The Lonely Host,1.4,5.3,3,2020-10-07,horror
False,"[27, 878]",Books of Blood,14.37,6.5,325,2020-10-07,horror
False,"[53, 35, 18, 80, 27]",Murder Bury Win,2.252,6.5,7,2020-10-06,horror
False,"[80, 27]",Anonymous Killers,3.849,5.0,3,2020-10-06,horror
False,"[35, 14, 27]",Under ConTroll,2.056,5.5,6,2020-10-06,horror
False,"[99, 27]",In Search of Darkness: Part II,5.633,7.6,31,2020-10-06,horror
False,"[27, 53]",The Haunting at Death Valley Junction,2.632,6.7,3,2020-10-06,horror
False,[27],Tales from the Hood 3,4.173,5.5,31,2020-10-06,horror
False,"[27, 16, 878]",Bigfoot vs the Illuminati,2.891,4.0,5,2020-10-06,horror
False,"[9648, 27, 53]",MOV_20202809,0.6,10.0,1,2020-10-06,horror
False,"[27, 878, 53]",Black Box,14.687,6.5,451,2020-10-06,horror
False,"[14, 27]",Abortifacient,0.6,2.0,1,2020-10-06,horror
False,[27],They Live Inside Us,8.791,6.1,35,2020-10-06,horror
False,"[27, 53]",Death Ranch,1.672,5.7,9,2020-10-06,horror
False,[27],Eye Exam,1.228,7.3,4,2020-10-05,horror
False,[27],House of Shadows,2.221,3.8,4,2020-10-05,horror
False,[27],Um Fio de Baba Escarlate,1.348,4.0,4,2020-10-05,horror
False,[27],Peter the Penguin,1.253,7.0,2,2020-10-05,horror
False,[27],Trauma,0.857,2.0,1,2020-10-05,horror
False,[27],The Polaroid,0.84,5.5,2,2020-10-04,horror
False,"[27, 9648]",Caveat,7.894,5.7,31,2022-07-28,horror
False,[27],Sebuah Film Karya Setan,0.6,6.5,2,2020-10-04,horror
False,[27],Reborn,0.6,7.3,2,2020-10-03,horror
False,"[27, 18]",Hambre,1.893,2.0,1,2020-10-02,horror
False,"[27, 99]",The Blackwell Ghost 5,5.598,7.2,16,2020-10-02,horror
False,[27],Witches Of Amityville,7.763,5.5,22,2020-10-02,horror
False,"[27, 53]",The Call,9.283,5.6,133,2020-10-23,horror
False,"[35, 27]",Vampires vs. the Bronx,12.857,5.8,249,2020-10-02,horror
False,"[27, 53, 18]",Il legame,12.622,5.4,220,2020-10-02,horror
False,[27],Hosts,3.386,5.1,54,2020-10-02,horror
False,"[35, 27]",Spontaneous,11.13,6.9,452,2020-10-02,horror
False,[27],The Last Thanksgiving,1.093,4.5,4,2020-10-02,horror
False,"[53, 27]",నిశ్శబ్దం,5.071,5.9,12,2020-10-02,horror
False,"[27, 12, 53]",Tar,3.586,4.9,11,2020-10-02,horror
False,"[27, 9648, 53]",Let's Scare Julie,4.036,4.6,19,2020-10-24,horror
False,"[27, 9648]",Death of Me,14.073,5.0,215,2020-10-02,horror
False,"[53, 27]",Ride with the Guilt,0.715,4.0,3,2020-10-01,horror
False,[27],Grand Guignol Madness,0.6,6.0,1,2020-10-01,horror
False,[27],Unhuman Nature,2.211,5.5,2,2020-10-01,horror
False,[27],Beber de tu sangre,2.453,3.2,9,2020-10-01,horror
False,[27],Oscuro  Silencio,0.683,4.0,1,2020-10-01,horror
False,"[53, 27]",Ride with the Guilt,0.715,4.0,3,2020-10-01,horror
False,"[27, 10402, 53]",The Strings,2.172,4.7,3,2020-10-01,horror
False,"[27, 35]",Logan Lee & the Rise of the Purple Dawn,0.698,5.3,3,2020-10-01,horror
False,[27],Unhuman Nature,2.211,5.5,2,2020-10-01,horror
False,[27],Beber de tu sangre,2.453,3.2,9,2020-10-01,horror
False,[27],Bloomfield,1.408,3.0,2,2020-10-01,horror
False,[27],Blitzkrieg,0.731,6.0,1,2020-10-01,horror
False,[27],Fish Whiskers,0.836,6.0,1,2020-10-01,horror
